event_id,state,event_ym,mw_before,mw_end,pct_window,n_steps,post_avg,pre_avg,weight
3,Alaska,2010-01,7.25,7.75,0.0689655172413792,1,-0.07438845781106897,-0.04640985937629427,0.003807036100032756
4,Alaska,2015-01,7.75,9.84,0.2696774193548388,2,-0.08110219741584643,-0.029851966660295784,0.0033211716239151443
5,Alaska,2024-01,10.85,13.0,0.1981566820276499,2,0.0471645377843111,0.013172488240442454,0.003563886885286064
7,Arizona,2017-01,8.05,12.0,0.4906832298136645,3,-0.02247129907540183,-0.01325323063303771,0.032001872087557365
9,Arkansas,2016-01,7.5,9.25,0.2333333333333334,3,-0.02710573258825196,0.004165312248803579,0.014826974920946942
12,California,2014-07,8.0,11.0,0.375,3,0.003758640711375754,0.01000101003844546,0.17306983022150246
14,Colorado,2017-01,8.31,12.0,0.4440433212996388,4,-0.021865705069492827,-0.029182856975253274,0.02143158797684658
16,Connecticut,2014-01,8.25,10.1,0.2242424242424241,3,0.008438868566531671,0.005540347651059513,0.018472857303002424
19,Delaware,2014-06,7.25,8.25,0.1379310344827586,2,0.007607223852622892,-0.051551141687394844,0.00430357563763451
20,Delaware,2019-01,8.25,10.5,0.2727272727272727,3,0.02821239935108278,0.021587880639550833,0.0032781237921350147
23,District of Columbia,2014-07,8.25,12.5,0.5151515151515151,4,0.01905211561657419,0.025904757801014595,0.0019482621391630538
25,Florida,2021-10,8.56,13.0,0.5186915887850467,4,0.01696472654195285,0.017718261026819837,0.07792889187991588
27,Hawaii,2015-01,7.25,10.1,0.3931034482758619,4,0.0036299634843217146,-0.015899396071162253,0.0065568496272466
28,Hawaii,2022-10,10.1,14.0,0.3861386138613862,2,0.043749442586965004,0.017772425367749686,0.006222320879098886
30,Illinois,2020-01,8.25,13.0,0.5757575757575757,5,-0.026743677889554042,-0.03901125887997377,0.060489512266805344
36,Maine,2017-01,7.5,12.0,0.6000000000000001,4,-0.013587203682252372,-0.07297062770681309,0.0054384648320853195
38,Maryland,2015-01,7.25,10.1,0.3931034482758619,4,0.012354082588104366,0.019670886877607055,0.02578816439209322
41,Massachusetts,2015-01,8.0,11.0,0.375,3,-0.028884177689811552,-0.04757094596498512,0.032523848054433646
43,Michigan,2014-09,7.4,9.25,0.25,1,-0.010387947219734905,-0.02441838789702938,0.04193896269551311
44,Michigan,2025-03,10.56,12.48,0.1818181818181818,1,0.055688371646457874,0.043929863421223125,0.040738274947312754
46,Minnesota,2014-08,7.25,9.65,0.3310344827586207,3,0.06490785990313486,0.016502319636465618,0.024302704173087167
48,Missouri,2019-01,7.85,11.15,0.4203821656050956,4,0.022752456553436246,0.02632258144579762,0.028941721342786886
51,Montana,2022-01,8.75,10.55,0.2057142857142857,2,-0.037779228552742995,-0.07956147609317839,0.004231122577317316
52,Nebraska,2015-01,7.25,9.0,0.2413793103448276,2,-0.026593991432748203,-0.02939031076192461,0.008638481248011023
53,Nebraska,2023-01,9.0,13.5,0.5,3,0.003313864438248007,-0.0951898902199096,0.009242079644768947
55,Nevada,2020-07,8.25,11.25,0.3636363636363635,4,-0.011416826563116364,0.011429030937135334,0.01164058192330001
57,New Jersey,2014-01,7.25,8.44,0.1641379310344826,1,0.003447284937603004,0.05010241631799392,0.04303853990198802
58,New Jersey,2019-07,8.85,14.0,0.5819209039548023,5,-0.005828620706267704,-0.046089688401314485,0.03833385491535496
59,New Mexico,2020-01,7.5,12.0,0.6000000000000001,3,0.008654692087189542,0.013550142897478704,0.008203271278471012
61,New York,2014-01,7.25,9.7,0.3379310344827586,3,-0.00981295386314383,0.010629038095905277,0.08616026100634075
64,Ohio,2022-01,8.8,10.7,0.2159090909090908,2,0.005706679969098356,-0.000527460881560346,0.051171307279943005
68,Oregon,2016-07,9.25,11.25,0.2162162162162162,2,0.06205870880729331,0.018275160834166637,0.017856672305485884
72,Rhode Island,2015-01,8.0,10.1,0.2624999999999999,3,-0.021049324263033624,-0.006136276843359753,0.004973433820850486
73,South Dakota,2015-01,7.25,8.85,0.2206896551724138,1,-0.04281307021449445,0.023383465347525306,0.003940235997369895
74,South Dakota,2022-01,9.45,11.5,0.2169312169312169,2,0.01782958534389948,0.007410150148516384,0.004095910170187577
76,Vermont,2018-01,10.0,11.75,0.175,2,-0.035861433989100994,0.003902603861033971,0.0026679544298682588
77,Virginia,2021-05,7.25,13.5,0.8620689655172413,4,0.0017414262370681263,-0.062175034984181046,0.03394821306943169
80,Washington,2017-01,9.47,13.5,0.4255543822597676,2,-0.03463502819754031,-0.03845431124795855,0.03354487729849573
82,West Virginia,2015-01,7.25,8.75,0.2068965517241379,2,0.00965869233372988,0.047946405941411405,0.007418309354414372
