county,state_fips,ym,mw_local,mw_state,mw_county,local_above
41031,41,2024-09,12.5,14.7,12.5,0
41031,41,2024-10,12.5,14.7,12.5,0
41031,41,2024-11,12.5,14.7,12.5,0
41031,41,2024-12,12.5,14.7,12.5,0
41031,41,2025-01,12.5,14.7,12.5,0
41031,41,2025-02,12.5,14.7,12.5,0
41031,41,2025-03,12.5,14.7,12.5,0
41031,41,2025-04,12.5,14.7,12.5,0
41031,41,2025-05,12.5,14.7,12.5,0
41031,41,2025-06,12.5,14.7,12.5,0
41031,41,2025-07,12.5,15.05,12.5,0
41031,41,2025-08,12.5,15.05,12.5,0
41031,41,2025-09,12.5,15.05,12.5,0
41031,41,2025-10,12.5,15.05,12.5,0
41031,41,2025-11,12.5,15.05,12.5,0
41031,41,2025-12,12.5,15.05,12.5,0
41035,41,2016-07,9.5,9.75,9.5,0
41035,41,2016-08,9.5,9.75,9.5,0
41035,41,2016-09,9.5,9.75,9.5,0
41035,41,2016-10,9.5,9.75,9.5,0
41035,41,2016-11,9.5,9.75,9.5,0
41035,41,2016-12,9.5,9.75,9.5,0
41035,41,2017-01,9.5,9.75,9.5,0
41035,41,2017-02,9.5,9.75,9.5,0
41035,41,2017-03,9.5,9.75,9.5,0
41035,41,2017-04,9.5,9.75,9.5,0
41035,41,2017-05,9.5,9.75,9.5,0
41035,41,2017-06,9.5,9.75,9.5,0
41035,41,2017-07,10.0,10.25,10.0,0
41035,41,2017-08,10.0,10.25,10.0,0
41035,41,2017-09,10.0,10.25,10.0,0
41035,41,2017-10,10.0,10.25,10.0,0
41035,41,2017-11,10.0,10.25,10.0,0
41035,41,2017-12,10.0,10.25,10.0,0
41035,41,2018-01,10.0,10.25,10.0,0
41035,41,2018-02,10.0,10.25,10.0,0
41035,41,2018-03,10.0,10.25,10.0,0
41035,41,2018-04,10.0,10.25,10.0,0
41035,41,2018-05,10.0,10.25,10.0,0
41035,41,2018-06,10.0,10.25,10.0,0
41035,41,2018-07,10.5,10.75,10.5,0
41035,41,2018-08,10.5,10.75,10.5,0
41035,41,2018-09,10.5,10.75,10.5,0
41035,41,2018-10,10.5,10.75,10.5,0
41035,41,2018-11,10.5,10.75,10.5,0
41035,41,2018-12,10.5,10.75,10.5,0
41035,41,2019-01,10.5,10.75,10.5,0
41035,41,2019-02,10.5,10.75,10.5,0
41035,41,2019-03,10.5,10.75,10.5,0
41035,41,2019-04,10.5,10.75,10.5,0
41035,41,2019-05,10.5,10.75,10.5,0
41035,41,2019-06,10.5,10.75,10.5,0
41035,41,2019-07,11.0,11.25,11.0,0
41035,41,2019-08,11.0,11.25,11.0,0
41035,41,2019-09,11.0,11.25,11.0,0
41035,41,2019-10,11.0,11.25,11.0,0
41035,41,2019-11,11.0,11.25,11.0,0
41035,41,2019-12,11.0,11.25,11.0,0
41035,41,2020-01,11.0,11.25,11.0,0
41035,41,2020-02,11.0,11.25,11.0,0
41035,41,2020-03,11.0,11.25,11.0,0
41035,41,2020-04,11.0,11.25,11.0,0
41035,41,2020-05,11.0,11.25,11.0,0
41035,41,2020-06,11.0,11.25,11.0,0
41035,41,2020-07,11.5,12.0,11.5,0
41035,41,2020-08,11.5,12.0,11.5,0
41035,41,2020-09,11.5,12.0,11.5,0
41035,41,2020-10,11.5,12.0,11.5,0
41035,41,2020-11,11.5,12.0,11.5,0
41035,41,2020-12,11.5,12.0,11.5,0
41035,41,2021-01,11.5,12.0,11.5,0
41035,41,2021-02,11.5,12.0,11.5,0
41035,41,2021-03,11.5,12.0,11.5,0
41035,41,2021-04,11.5,12.0,11.5,0
41035,41,2021-05,11.5,12.0,11.5,0
41035,41,2021-06,11.5,12.0,11.5,0
41035,41,2021-07,12.0,12.75,12.0,0
41035,41,2021-08,12.0,12.75,12.0,0
41035,41,2021-09,12.0,12.75,12.0,0
41035,41,2021-10,12.0,12.75,12.0,0
41035,41,2021-11,12.0,12.75,12.0,0
41035,41,2021-12,12.0,12.75,12.0,0
41035,41,2022-01,12.0,12.75,12.0,0
41035,41,2022-02,12.0,12.75,12.0,0
41035,41,2022-03,12.0,12.75,12.0,0
41035,41,2022-04,12.0,12.75,12.0,0
41035,41,2022-05,12.0,12.75,12.0,0
41035,41,2022-06,12.0,12.75,12.0,0
41035,41,2022-07,12.5,13.5,12.5,0
41035,41,2022-08,12.5,13.5,12.5,0
41035,41,2022-09,12.5,13.5,12.5,0
41035,41,2022-10,12.5,13.5,12.5,0
41035,41,2022-11,12.5,13.5,12.5,0
41035,41,2022-12,12.5,13.5,12.5,0
41035,41,2023-01,12.5,13.5,12.5,0
41035,41,2023-02,12.5,13.5,12.5,0
41035,41,2023-03,12.5,13.5,12.5,0
41035,41,2023-04,12.5,13.5,12.5,0
41035,41,2023-05,12.5,13.5,12.5,0
41035,41,2023-06,12.5,13.5,12.5,0
41035,41,2023-07,12.5,14.2,12.5,0
41035,41,2023-08,12.5,14.2,12.5,0
41035,41,2023-09,12.5,14.2,12.5,0
41035,41,2023-10,12.5,14.2,12.5,0
41035,41,2023-11,12.5,14.2,12.5,0
41035,41,2023-12,12.5,14.2,12.5,0
41035,41,2024-01,12.5,14.2,12.5,0
41035,41,2024-02,12.5,14.2,12.5,0
41035,41,2024-03,12.5,14.2,12.5,0
41035,41,2024-04,12.5,14.2,12.5,0
41035,41,2024-05,12.5,14.2,12.5,0
41035,41,2024-06,12.5,14.2,12.5,0
41035,41,2024-07,12.5,14.7,12.5,0
41035,41,2024-08,12.5,14.7,12.5,0
41035,41,2024-09,12.5,14.7,12.5,0
41035,41,2024-10,12.5,14.7,12.5,0
41035,41,2024-11,12.5,14.7,12.5,0
41035,41,2024-12,12.5,14.7,12.5,0
41035,41,2025-01,12.5,14.7,12.5,0
41035,41,2025-02,12.5,14.7,12.5,0
41035,41,2025-03,12.5,14.7,12.5,0
41035,41,2025-04,12.5,14.7,12.5,0
41035,41,2025-05,12.5,14.7,12.5,0
41035,41,2025-06,12.5,14.7,12.5,0
41035,41,2025-07,12.5,15.05,12.5,0
41035,41,2025-08,12.5,15.05,12.5,0
41035,41,2025-09,12.5,15.05,12.5,0
41035,41,2025-10,12.5,15.05,12.5,0
41035,41,2025-11,12.5,15.05,12.5,0
41035,41,2025-12,12.5,15.05,12.5,0
41037,41,2016-07,9.5,9.75,9.5,0
41037,41,2016-08,9.5,9.75,9.5,0
41037,41,2016-09,9.5,9.75,9.5,0
41037,41,2016-10,9.5,9.75,9.5,0
41037,41,2016-11,9.5,9.75,9.5,0
41037,41,2016-12,9.5,9.75,9.5,0
41037,41,2017-01,9.5,9.75,9.5,0
41037,41,2017-02,9.5,9.75,9.5,0
41037,41,2017-03,9.5,9.75,9.5,0
41037,41,2017-04,9.5,9.75,9.5,0
41037,41,2017-05,9.5,9.75,9.5,0
41037,41,2017-06,9.5,9.75,9.5,0
41037,41,2017-07,10.0,10.25,10.0,0
41037,41,2017-08,10.0,10.25,10.0,0
41037,41,2017-09,10.0,10.25,10.0,0
41037,41,2017-10,10.0,10.25,10.0,0
41037,41,2017-11,10.0,10.25,10.0,0
41037,41,2017-12,10.0,10.25,10.0,0
41037,41,2018-01,10.0,10.25,10.0,0
41037,41,2018-02,10.0,10.25,10.0,0
41037,41,2018-03,10.0,10.25,10.0,0
41037,41,2018-04,10.0,10.25,10.0,0
41037,41,2018-05,10.0,10.25,10.0,0
41037,41,2018-06,10.0,10.25,10.0,0
41037,41,2018-07,10.5,10.75,10.5,0
41037,41,2018-08,10.5,10.75,10.5,0
41037,41,2018-09,10.5,10.75,10.5,0
41037,41,2018-10,10.5,10.75,10.5,0
41037,41,2018-11,10.5,10.75,10.5,0
41037,41,2018-12,10.5,10.75,10.5,0
41037,41,2019-01,10.5,10.75,10.5,0
41037,41,2019-02,10.5,10.75,10.5,0
41037,41,2019-03,10.5,10.75,10.5,0
41037,41,2019-04,10.5,10.75,10.5,0
41037,41,2019-05,10.5,10.75,10.5,0
41037,41,2019-06,10.5,10.75,10.5,0
41037,41,2019-07,11.0,11.25,11.0,0
41037,41,2019-08,11.0,11.25,11.0,0
41037,41,2019-09,11.0,11.25,11.0,0
41037,41,2019-10,11.0,11.25,11.0,0
41037,41,2019-11,11.0,11.25,11.0,0
41037,41,2019-12,11.0,11.25,11.0,0
41037,41,2020-01,11.0,11.25,11.0,0
41037,41,2020-02,11.0,11.25,11.0,0
41037,41,2020-03,11.0,11.25,11.0,0
41037,41,2020-04,11.0,11.25,11.0,0
41037,41,2020-05,11.0,11.25,11.0,0
41037,41,2020-06,11.0,11.25,11.0,0
41037,41,2020-07,11.5,12.0,11.5,0
41037,41,2020-08,11.5,12.0,11.5,0
41037,41,2020-09,11.5,12.0,11.5,0
41037,41,2020-10,11.5,12.0,11.5,0
41037,41,2020-11,11.5,12.0,11.5,0
41037,41,2020-12,11.5,12.0,11.5,0
41037,41,2021-01,11.5,12.0,11.5,0
41037,41,2021-02,11.5,12.0,11.5,0
41037,41,2021-03,11.5,12.0,11.5,0
41037,41,2021-04,11.5,12.0,11.5,0
41037,41,2021-05,11.5,12.0,11.5,0
41037,41,2021-06,11.5,12.0,11.5,0
41037,41,2021-07,12.0,12.75,12.0,0
41037,41,2021-08,12.0,12.75,12.0,0
41037,41,2021-09,12.0,12.75,12.0,0
41037,41,2021-10,12.0,12.75,12.0,0
41037,41,2021-11,12.0,12.75,12.0,0
41037,41,2021-12,12.0,12.75,12.0,0
41037,41,2022-01,12.0,12.75,12.0,0
41037,41,2022-02,12.0,12.75,12.0,0
41037,41,2022-03,12.0,12.75,12.0,0
41037,41,2022-04,12.0,12.75,12.0,0
41037,41,2022-05,12.0,12.75,12.0,0
41037,41,2022-06,12.0,12.75,12.0,0
41037,41,2022-07,12.5,13.5,12.5,0
41037,41,2022-08,12.5,13.5,12.5,0
41037,41,2022-09,12.5,13.5,12.5,0
41037,41,2022-10,12.5,13.5,12.5,0
41037,41,2022-11,12.5,13.5,12.5,0
41037,41,2022-12,12.5,13.5,12.5,0
41037,41,2023-01,12.5,13.5,12.5,0
41037,41,2023-02,12.5,13.5,12.5,0
41037,41,2023-03,12.5,13.5,12.5,0
41037,41,2023-04,12.5,13.5,12.5,0
41037,41,2023-05,12.5,13.5,12.5,0
41037,41,2023-06,12.5,13.5,12.5,0
41037,41,2023-07,12.5,14.2,12.5,0
41037,41,2023-08,12.5,14.2,12.5,0
41037,41,2023-09,12.5,14.2,12.5,0
41037,41,2023-10,12.5,14.2,12.5,0
41037,41,2023-11,12.5,14.2,12.5,0
41037,41,2023-12,12.5,14.2,12.5,0
41037,41,2024-01,12.5,14.2,12.5,0
41037,41,2024-02,12.5,14.2,12.5,0
41037,41,2024-03,12.5,14.2,12.5,0
41037,41,2024-04,12.5,14.2,12.5,0
41037,41,2024-05,12.5,14.2,12.5,0
41037,41,2024-06,12.5,14.2,12.5,0
41037,41,2024-07,12.5,14.7,12.5,0
41037,41,2024-08,12.5,14.7,12.5,0
41037,41,2024-09,12.5,14.7,12.5,0
41037,41,2024-10,12.5,14.7,12.5,0
41037,41,2024-11,12.5,14.7,12.5,0
41037,41,2024-12,12.5,14.7,12.5,0
41037,41,2025-01,12.5,14.7,12.5,0
41037,41,2025-02,12.5,14.7,12.5,0
41037,41,2025-03,12.5,14.7,12.5,0
41037,41,2025-04,12.5,14.7,12.5,0
41037,41,2025-05,12.5,14.7,12.5,0
41037,41,2025-06,12.5,14.7,12.5,0
41037,41,2025-07,12.5,15.05,12.5,0
41037,41,2025-08,12.5,15.05,12.5,0
41037,41,2025-09,12.5,15.05,12.5,0
41037,41,2025-10,12.5,15.05,12.5,0
41037,41,2025-11,12.5,15.05,12.5,0
41037,41,2025-12,12.5,15.05,12.5,0
41045,41,2016-07,9.5,9.75,9.5,0
41045,41,2016-08,9.5,9.75,9.5,0
41045,41,2016-09,9.5,9.75,9.5,0
41045,41,2016-10,9.5,9.75,9.5,0
41045,41,2016-11,9.5,9.75,9.5,0
41045,41,2016-12,9.5,9.75,9.5,0
41045,41,2017-01,9.5,9.75,9.5,0
41045,41,2017-02,9.5,9.75,9.5,0
41045,41,2017-03,9.5,9.75,9.5,0
41045,41,2017-04,9.5,9.75,9.5,0
41045,41,2017-05,9.5,9.75,9.5,0
41045,41,2017-06,9.5,9.75,9.5,0
41045,41,2017-07,10.0,10.25,10.0,0
41045,41,2017-08,10.0,10.25,10.0,0
41045,41,2017-09,10.0,10.25,10.0,0
41045,41,2017-10,10.0,10.25,10.0,0
41045,41,2017-11,10.0,10.25,10.0,0
41045,41,2017-12,10.0,10.25,10.0,0
41045,41,2018-01,10.0,10.25,10.0,0
41045,41,2018-02,10.0,10.25,10.0,0
41045,41,2018-03,10.0,10.25,10.0,0
41045,41,2018-04,10.0,10.25,10.0,0
41045,41,2018-05,10.0,10.25,10.0,0
41045,41,2018-06,10.0,10.25,10.0,0
41045,41,2018-07,10.5,10.75,10.5,0
41045,41,2018-08,10.5,10.75,10.5,0
41045,41,2018-09,10.5,10.75,10.5,0
41045,41,2018-10,10.5,10.75,10.5,0
41045,41,2018-11,10.5,10.75,10.5,0
41045,41,2018-12,10.5,10.75,10.5,0
41045,41,2019-01,10.5,10.75,10.5,0
41045,41,2019-02,10.5,10.75,10.5,0
41045,41,2019-03,10.5,10.75,10.5,0
41045,41,2019-04,10.5,10.75,10.5,0
41045,41,2019-05,10.5,10.75,10.5,0
41045,41,2019-06,10.5,10.75,10.5,0
41045,41,2019-07,11.0,11.25,11.0,0
41045,41,2019-08,11.0,11.25,11.0,0
41045,41,2019-09,11.0,11.25,11.0,0
41045,41,2019-10,11.0,11.25,11.0,0
41045,41,2019-11,11.0,11.25,11.0,0
41045,41,2019-12,11.0,11.25,11.0,0
41045,41,2020-01,11.0,11.25,11.0,0
41045,41,2020-02,11.0,11.25,11.0,0
41045,41,2020-03,11.0,11.25,11.0,0
41045,41,2020-04,11.0,11.25,11.0,0
41045,41,2020-05,11.0,11.25,11.0,0
41045,41,2020-06,11.0,11.25,11.0,0
41045,41,2020-07,11.5,12.0,11.5,0
41045,41,2020-08,11.5,12.0,11.5,0
41045,41,2020-09,11.5,12.0,11.5,0
41045,41,2020-10,11.5,12.0,11.5,0
41045,41,2020-11,11.5,12.0,11.5,0
41045,41,2020-12,11.5,12.0,11.5,0
41045,41,2021-01,11.5,12.0,11.5,0
41045,41,2021-02,11.5,12.0,11.5,0
41045,41,2021-03,11.5,12.0,11.5,0
41045,41,2021-04,11.5,12.0,11.5,0
41045,41,2021-05,11.5,12.0,11.5,0
41045,41,2021-06,11.5,12.0,11.5,0
41045,41,2021-07,12.0,12.75,12.0,0
41045,41,2021-08,12.0,12.75,12.0,0
41045,41,2021-09,12.0,12.75,12.0,0
41045,41,2021-10,12.0,12.75,12.0,0
41045,41,2021-11,12.0,12.75,12.0,0
41045,41,2021-12,12.0,12.75,12.0,0
41045,41,2022-01,12.0,12.75,12.0,0
41045,41,2022-02,12.0,12.75,12.0,0
41045,41,2022-03,12.0,12.75,12.0,0
41045,41,2022-04,12.0,12.75,12.0,0
41045,41,2022-05,12.0,12.75,12.0,0
41045,41,2022-06,12.0,12.75,12.0,0
41045,41,2022-07,12.5,13.5,12.5,0
41045,41,2022-08,12.5,13.5,12.5,0
41045,41,2022-09,12.5,13.5,12.5,0
41045,41,2022-10,12.5,13.5,12.5,0
41045,41,2022-11,12.5,13.5,12.5,0
41045,41,2022-12,12.5,13.5,12.5,0
41045,41,2023-01,12.5,13.5,12.5,0
41045,41,2023-02,12.5,13.5,12.5,0
41045,41,2023-03,12.5,13.5,12.5,0
41045,41,2023-04,12.5,13.5,12.5,0
41045,41,2023-05,12.5,13.5,12.5,0
41045,41,2023-06,12.5,13.5,12.5,0
41045,41,2023-07,12.5,14.2,12.5,0
41045,41,2023-08,12.5,14.2,12.5,0
41045,41,2023-09,12.5,14.2,12.5,0
41045,41,2023-10,12.5,14.2,12.5,0
41045,41,2023-11,12.5,14.2,12.5,0
41045,41,2023-12,12.5,14.2,12.5,0
41045,41,2024-01,12.5,14.2,12.5,0
41045,41,2024-02,12.5,14.2,12.5,0
41045,41,2024-03,12.5,14.2,12.5,0
41045,41,2024-04,12.5,14.2,12.5,0
41045,41,2024-05,12.5,14.2,12.5,0
41045,41,2024-06,12.5,14.2,12.5,0
41045,41,2024-07,12.5,14.7,12.5,0
41045,41,2024-08,12.5,14.7,12.5,0
41045,41,2024-09,12.5,14.7,12.5,0
41045,41,2024-10,12.5,14.7,12.5,0
41045,41,2024-11,12.5,14.7,12.5,0
41045,41,2024-12,12.5,14.7,12.5,0
41045,41,2025-01,12.5,14.7,12.5,0
41045,41,2025-02,12.5,14.7,12.5,0
41045,41,2025-03,12.5,14.7,12.5,0
41045,41,2025-04,12.5,14.7,12.5,0
41045,41,2025-05,12.5,14.7,12.5,0
41045,41,2025-06,12.5,14.7,12.5,0
41045,41,2025-07,12.5,15.05,12.5,0
41045,41,2025-08,12.5,15.05,12.5,0
41045,41,2025-09,12.5,15.05,12.5,0
41045,41,2025-10,12.5,15.05,12.5,0
41045,41,2025-11,12.5,15.05,12.5,0
41045,41,2025-12,12.5,15.05,12.5,0
41049,41,2016-07,9.5,9.75,9.5,0
41049,41,2016-08,9.5,9.75,9.5,0
41049,41,2016-09,9.5,9.75,9.5,0
41049,41,2016-10,9.5,9.75,9.5,0
41049,41,2016-11,9.5,9.75,9.5,0
41049,41,2016-12,9.5,9.75,9.5,0
41049,41,2017-01,9.5,9.75,9.5,0
41049,41,2017-02,9.5,9.75,9.5,0
41049,41,2017-03,9.5,9.75,9.5,0
41049,41,2017-04,9.5,9.75,9.5,0
41049,41,2017-05,9.5,9.75,9.5,0
41049,41,2017-06,9.5,9.75,9.5,0
41049,41,2017-07,10.0,10.25,10.0,0
41049,41,2017-08,10.0,10.25,10.0,0
41049,41,2017-09,10.0,10.25,10.0,0
41049,41,2017-10,10.0,10.25,10.0,0
41049,41,2017-11,10.0,10.25,10.0,0
41049,41,2017-12,10.0,10.25,10.0,0
41049,41,2018-01,10.0,10.25,10.0,0
41049,41,2018-02,10.0,10.25,10.0,0
41049,41,2018-03,10.0,10.25,10.0,0
41049,41,2018-04,10.0,10.25,10.0,0
41049,41,2018-05,10.0,10.25,10.0,0
41049,41,2018-06,10.0,10.25,10.0,0
41049,41,2018-07,10.5,10.75,10.5,0
41049,41,2018-08,10.5,10.75,10.5,0
41049,41,2018-09,10.5,10.75,10.5,0
41049,41,2018-10,10.5,10.75,10.5,0
41049,41,2018-11,10.5,10.75,10.5,0
41049,41,2018-12,10.5,10.75,10.5,0
41049,41,2019-01,10.5,10.75,10.5,0
41049,41,2019-02,10.5,10.75,10.5,0
41049,41,2019-03,10.5,10.75,10.5,0
41049,41,2019-04,10.5,10.75,10.5,0
41049,41,2019-05,10.5,10.75,10.5,0
41049,41,2019-06,10.5,10.75,10.5,0
41049,41,2019-07,11.0,11.25,11.0,0
41049,41,2019-08,11.0,11.25,11.0,0
41049,41,2019-09,11.0,11.25,11.0,0
41049,41,2019-10,11.0,11.25,11.0,0
41049,41,2019-11,11.0,11.25,11.0,0
41049,41,2019-12,11.0,11.25,11.0,0
41049,41,2020-01,11.0,11.25,11.0,0
41049,41,2020-02,11.0,11.25,11.0,0
41049,41,2020-03,11.0,11.25,11.0,0
41049,41,2020-04,11.0,11.25,11.0,0
41049,41,2020-05,11.0,11.25,11.0,0
41049,41,2020-06,11.0,11.25,11.0,0
41049,41,2020-07,11.5,12.0,11.5,0
41049,41,2020-08,11.5,12.0,11.5,0
41049,41,2020-09,11.5,12.0,11.5,0
41049,41,2020-10,11.5,12.0,11.5,0
41049,41,2020-11,11.5,12.0,11.5,0
41049,41,2020-12,11.5,12.0,11.5,0
41049,41,2021-01,11.5,12.0,11.5,0
41049,41,2021-02,11.5,12.0,11.5,0
41049,41,2021-03,11.5,12.0,11.5,0
41049,41,2021-04,11.5,12.0,11.5,0
41049,41,2021-05,11.5,12.0,11.5,0
41049,41,2021-06,11.5,12.0,11.5,0
41049,41,2021-07,12.0,12.75,12.0,0
41049,41,2021-08,12.0,12.75,12.0,0
41049,41,2021-09,12.0,12.75,12.0,0
41049,41,2021-10,12.0,12.75,12.0,0
41049,41,2021-11,12.0,12.75,12.0,0
41049,41,2021-12,12.0,12.75,12.0,0
41049,41,2022-01,12.0,12.75,12.0,0
41049,41,2022-02,12.0,12.75,12.0,0
41049,41,2022-03,12.0,12.75,12.0,0
41049,41,2022-04,12.0,12.75,12.0,0
41049,41,2022-05,12.0,12.75,12.0,0
41049,41,2022-06,12.0,12.75,12.0,0
41049,41,2022-07,12.5,13.5,12.5,0
41049,41,2022-08,12.5,13.5,12.5,0
41049,41,2022-09,12.5,13.5,12.5,0
41049,41,2022-10,12.5,13.5,12.5,0
41049,41,2022-11,12.5,13.5,12.5,0
41049,41,2022-12,12.5,13.5,12.5,0
41049,41,2023-01,12.5,13.5,12.5,0
41049,41,2023-02,12.5,13.5,12.5,0
41049,41,2023-03,12.5,13.5,12.5,0
41049,41,2023-04,12.5,13.5,12.5,0
41049,41,2023-05,12.5,13.5,12.5,0
41049,41,2023-06,12.5,13.5,12.5,0
41049,41,2023-07,12.5,14.2,12.5,0
41049,41,2023-08,12.5,14.2,12.5,0
41049,41,2023-09,12.5,14.2,12.5,0
41049,41,2023-10,12.5,14.2,12.5,0
41049,41,2023-11,12.5,14.2,12.5,0
41049,41,2023-12,12.5,14.2,12.5,0
41049,41,2024-01,12.5,14.2,12.5,0
41049,41,2024-02,12.5,14.2,12.5,0
41049,41,2024-03,12.5,14.2,12.5,0
41049,41,2024-04,12.5,14.2,12.5,0
41049,41,2024-05,12.5,14.2,12.5,0
41049,41,2024-06,12.5,14.2,12.5,0
41049,41,2024-07,12.5,14.7,12.5,0
41049,41,2024-08,12.5,14.7,12.5,0
41049,41,2024-09,12.5,14.7,12.5,0
41049,41,2024-10,12.5,14.7,12.5,0
41049,41,2024-11,12.5,14.7,12.5,0
41049,41,2024-12,12.5,14.7,12.5,0
41049,41,2025-01,12.5,14.7,12.5,0
41049,41,2025-02,12.5,14.7,12.5,0
41049,41,2025-03,12.5,14.7,12.5,0
41049,41,2025-04,12.5,14.7,12.5,0
41049,41,2025-05,12.5,14.7,12.5,0
41049,41,2025-06,12.5,14.7,12.5,0
41049,41,2025-07,12.5,15.05,12.5,0
41049,41,2025-08,12.5,15.05,12.5,0
41049,41,2025-09,12.5,15.05,12.5,0
41049,41,2025-10,12.5,15.05,12.5,0
41049,41,2025-11,12.5,15.05,12.5,0
41049,41,2025-12,12.5,15.05,12.5,0
41055,41,2016-07,9.5,9.75,9.5,0
41055,41,2016-08,9.5,9.75,9.5,0
41055,41,2016-09,9.5,9.75,9.5,0
41055,41,2016-10,9.5,9.75,9.5,0
41055,41,2016-11,9.5,9.75,9.5,0
41055,41,2016-12,9.5,9.75,9.5,0
41055,41,2017-01,9.5,9.75,9.5,0
41055,41,2017-02,9.5,9.75,9.5,0
41055,41,2017-03,9.5,9.75,9.5,0
41055,41,2017-04,9.5,9.75,9.5,0
41055,41,2017-05,9.5,9.75,9.5,0
41055,41,2017-06,9.5,9.75,9.5,0
41055,41,2017-07,10.0,10.25,10.0,0
41055,41,2017-08,10.0,10.25,10.0,0
41055,41,2017-09,10.0,10.25,10.0,0
41055,41,2017-10,10.0,10.25,10.0,0
41055,41,2017-11,10.0,10.25,10.0,0
41055,41,2017-12,10.0,10.25,10.0,0
41055,41,2018-01,10.0,10.25,10.0,0
41055,41,2018-02,10.0,10.25,10.0,0
41055,41,2018-03,10.0,10.25,10.0,0
41055,41,2018-04,10.0,10.25,10.0,0
41055,41,2018-05,10.0,10.25,10.0,0
41055,41,2018-06,10.0,10.25,10.0,0
41055,41,2018-07,10.5,10.75,10.5,0
41055,41,2018-08,10.5,10.75,10.5,0
41055,41,2018-09,10.5,10.75,10.5,0
41055,41,2018-10,10.5,10.75,10.5,0
41055,41,2018-11,10.5,10.75,10.5,0
41055,41,2018-12,10.5,10.75,10.5,0
41055,41,2019-01,10.5,10.75,10.5,0
41055,41,2019-02,10.5,10.75,10.5,0
41055,41,2019-03,10.5,10.75,10.5,0
41055,41,2019-04,10.5,10.75,10.5,0
41055,41,2019-05,10.5,10.75,10.5,0
41055,41,2019-06,10.5,10.75,10.5,0
41055,41,2019-07,11.0,11.25,11.0,0
41055,41,2019-08,11.0,11.25,11.0,0
41055,41,2019-09,11.0,11.25,11.0,0
41055,41,2019-10,11.0,11.25,11.0,0
41055,41,2019-11,11.0,11.25,11.0,0
41055,41,2019-12,11.0,11.25,11.0,0
41055,41,2020-01,11.0,11.25,11.0,0
41055,41,2020-02,11.0,11.25,11.0,0
41055,41,2020-03,11.0,11.25,11.0,0
41055,41,2020-04,11.0,11.25,11.0,0
41055,41,2020-05,11.0,11.25,11.0,0
41055,41,2020-06,11.0,11.25,11.0,0
41055,41,2020-07,11.5,12.0,11.5,0
41055,41,2020-08,11.5,12.0,11.5,0
41055,41,2020-09,11.5,12.0,11.5,0
41055,41,2020-10,11.5,12.0,11.5,0
41055,41,2020-11,11.5,12.0,11.5,0
41055,41,2020-12,11.5,12.0,11.5,0
41055,41,2021-01,11.5,12.0,11.5,0
41055,41,2021-02,11.5,12.0,11.5,0
41055,41,2021-03,11.5,12.0,11.5,0
41055,41,2021-04,11.5,12.0,11.5,0
41055,41,2021-05,11.5,12.0,11.5,0
41055,41,2021-06,11.5,12.0,11.5,0
41055,41,2021-07,12.0,12.75,12.0,0
41055,41,2021-08,12.0,12.75,12.0,0
41055,41,2021-09,12.0,12.75,12.0,0
41055,41,2021-10,12.0,12.75,12.0,0
41055,41,2021-11,12.0,12.75,12.0,0
41055,41,2021-12,12.0,12.75,12.0,0
41055,41,2022-01,12.0,12.75,12.0,0
41055,41,2022-02,12.0,12.75,12.0,0
41055,41,2022-03,12.0,12.75,12.0,0
41055,41,2022-04,12.0,12.75,12.0,0
41055,41,2022-05,12.0,12.75,12.0,0
41055,41,2022-06,12.0,12.75,12.0,0
41055,41,2022-07,12.5,13.5,12.5,0
41055,41,2022-08,12.5,13.5,12.5,0
41055,41,2022-09,12.5,13.5,12.5,0
41055,41,2022-10,12.5,13.5,12.5,0
41055,41,2022-11,12.5,13.5,12.5,0
41055,41,2022-12,12.5,13.5,12.5,0
41055,41,2023-01,12.5,13.5,12.5,0
41055,41,2023-02,12.5,13.5,12.5,0
41055,41,2023-03,12.5,13.5,12.5,0
41055,41,2023-04,12.5,13.5,12.5,0
41055,41,2023-05,12.5,13.5,12.5,0
41055,41,2023-06,12.5,13.5,12.5,0
41055,41,2023-07,12.5,14.2,12.5,0
41055,41,2023-08,12.5,14.2,12.5,0
41055,41,2023-09,12.5,14.2,12.5,0
41055,41,2023-10,12.5,14.2,12.5,0
41055,41,2023-11,12.5,14.2,12.5,0
41055,41,2023-12,12.5,14.2,12.5,0
41055,41,2024-01,12.5,14.2,12.5,0
41055,41,2024-02,12.5,14.2,12.5,0
41055,41,2024-03,12.5,14.2,12.5,0
41055,41,2024-04,12.5,14.2,12.5,0
41055,41,2024-05,12.5,14.2,12.5,0
41055,41,2024-06,12.5,14.2,12.5,0
41055,41,2024-07,12.5,14.7,12.5,0
41055,41,2024-08,12.5,14.7,12.5,0
41055,41,2024-09,12.5,14.7,12.5,0
41055,41,2024-10,12.5,14.7,12.5,0
41055,41,2024-11,12.5,14.7,12.5,0
41055,41,2024-12,12.5,14.7,12.5,0
41055,41,2025-01,12.5,14.7,12.5,0
41055,41,2025-02,12.5,14.7,12.5,0
41055,41,2025-03,12.5,14.7,12.5,0
41055,41,2025-04,12.5,14.7,12.5,0
41055,41,2025-05,12.5,14.7,12.5,0
41055,41,2025-06,12.5,14.7,12.5,0
41055,41,2025-07,12.5,15.05,12.5,0
41055,41,2025-08,12.5,15.05,12.5,0
